,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,loc,type
0,194.0336981,Private room,2,False,1,0,10,93,1,5.022963798,2.539380003,78.69037927,4.166707868,98.25389587,6.846472824,4.90569,52.41772,Amsterdam,weekdays
1,344.245776,Private room,4,False,0,0,8,85,1,0.488389289,0.239403923,631.1763783,33.42120862,837.2807567,58.34292774,4.90005,52.37432,Amsterdam,weekdays
2,264.1014224,Private room,2,False,0,1,9,87,1,5.748311915,3.651621289,75.27587691,3.9859077,95.38695493,6.646700255,4.97512,52.36103,Amsterdam,weekdays
3,433.529398,Private room,4,False,0,1,9,90,2,0.384862013,0.439876076,493.2725344,26.11910845,875.0330976,60.97356517,4.89417,52.37663,Amsterdam,weekdays
4,485.5529257,Private room,2,True,0,0,10,98,1,0.544738183,0.318692647,552.8303244,29.272733,815.30574,56.81167696,4.90051,52.37508,Amsterdam,weekdays
5,552.8085675,Private room,3,False,0,0,8,100,2,2.131420081,1.904668241,174.7889568,9.255191399,225.2016624,15.69237584,4.87699,52.38966,Amsterdam,weekdays
6,215.1243175,Private room,2,False,0,0,10,94,1,1.881091564,0.729746739,200.1676516,10.59901016,242.7655237,16.91625096,4.9157,52.38296,Amsterdam,weekdays
7,2771.307384,Entire home/apt,4,True,0,0,10,100,3,1.686806965,1.458403566,208.8081086,11.05652809,272.3138229,18.97521897,4.88467,52.38749,Amsterdam,weekdays
8,1001.80442,Entire home/apt,4,False,0,0,9,96,2,3.719141399,1.196112353,106.2264562,5.624761439,133.8762019,9.328686362,4.86459,52.40175,Amsterdam,weekdays
9,276.5214538,Private room,2,False,1,0,10,88,1,3.142361426,0.924404439,206.2528615,10.92122606,238.2912578,16.60447768,4.876,52.347,Amsterdam,weekdays
10,909.4743749,Entire home/apt,2,False,0,0,10,96,1,1.009922025,0.917115068,409.8581245,21.70226002,555.1142756,38.68116138,4.87956,52.36953,Amsterdam,weekdays
11,319.6400534,Private room,2,True,1,0,10,97,1,2.182707104,1.590381363,191.5013392,10.14012315,229.2974006,15.97777277,4.92496,52.37107,Amsterdam,weekdays
12,675.6028402,Entire home/apt,4,False,0,0,8,87,1,2.933045843,0.628073047,214.9233419,11.38033376,269.624904,18.78785123,4.88934,52.34697,Amsterdam,weekdays
13,552.8085675,Entire home/apt,2,True,0,0,10,100,1,1.305493932,1.342162408,325.2559516,17.22251876,390.912052,27.2393142,4.87417,52.37509,Amsterdam,weekdays
14,209.0314719,Private room,2,False,1,0,8,96,1,7.304535267,3.720813886,59.77618069,3.165188486,75.70105653,5.274958532,4.99679,52.35645,Amsterdam,weekdays
15,368.8514986,Private room,2,True,0,0,10,98,1,1.031100609,0.557884535,359.9219322,19.05810546,439.950562,30.65638813,4.90809,52.37455,Amsterdam,weekdays
16,368.8514986,Private room,2,False,0,0,10,90,1,1.327797157,0.119528107,539.0128842,28.54109037,573.896572,39.98993881,4.88971,52.36148,Amsterdam,weekdays
17,337.9185902,Private room,2,True,1,0,10,97,1,1.366334238,0.53493346,576.0828256,30.5039684,845.957616,58.94754378,4.88368,52.36239,Amsterdam,weekdays
18,313.5472078,Private room,2,True,1,0,10,96,1,1.28975923,0.552116488,528.9405557,28.00775388,1023.904785,71.34715853,4.8839,52.3631,Amsterdam,weekdays
19,447.5898109,Entire home/apt,2,False,1,0,9,93,1,1.057619331,1.065339126,422.8529062,22.39034235,476.6969918,33.21693223,4.87757,52.37336,Amsterdam,weekdays
20,243.2451433,Private room,2,True,1,0,10,96,1,2.870632844,1.278894075,169.6957545,8.985502956,210.2676921,14.6517553,4.85206,52.36734,Amsterdam,weekdays
21,933.8457573,Entire home/apt,4,False,0,0,10,96,2,1.014066427,0.377103687,477.7940702,25.29951349,664.0532506,46.27218589,4.89088,52.36422,Amsterdam,weekdays
22,251.9157313,Private room,2,False,1,0,10,97,1,1.247083667,1.098774338,267.3259896,14.15508878,366.4646498,25.53578404,4.88642,52.38367,Amsterdam,weekdays
23,377.2877464,Private room,2,False,0,0,10,98,1,1.167492301,0.983743003,278.8005954,14.76267678,383.5778926,26.72825942,4.88799,52.38325,Amsterdam,weekdays
24,245.5885455,Private room,2,True,1,0,10,96,1,4.230634297,2.68714404,92.2136022,4.882771508,116.2171437,8.098177779,4.89595,52.41122,Amsterdam,weekdays
25,217.7020599,Private room,2,False,1,0,8,93,1,4.180814737,2.808437972,93.27076367,4.93874891,117.759656,8.205662253,4.89375,52.41081,Amsterdam,weekdays
26,295.0343308,Private room,2,False,1,0,10,95,1,3.366018582,0.225882299,170.0286974,9.003132506,217.1552314,15.13168895,4.895,52.343,Amsterdam,weekdays
27,295.0343308,Private room,2,False,0,0,10,94,1,4.127280019,0.839325385,129.2296995,6.842798454,164.405009,11.45597756,4.84631,52.34966,Amsterdam,weekdays
28,1032.971668,Entire home/apt,4,False,1,0,9,96,2,2.161607614,1.424169427,183.3652586,9.709312281,222.3896893,15.49643351,4.92432,52.37676,Amsterdam,weekdays
29,270.4286083,Private room,4,True,0,0,10,98,1,4.885477641,1.094836811,91.666212,4.853786833,114.6743433,7.990673226,4.82174,52.37781,Amsterdam,weekdays
30,524.6877417,Entire home/apt,2,False,0,1,9,89,1,1.126326972,1.121070546,386.3649665,20.4582817,462.8059339,32.24898332,4.87657,52.37288,Amsterdam,weekdays
31,599.6766105,Entire home/apt,4,False,0,0,9,94,3,3.363590725,0.697422494,156.2371148,8.272859043,198.8741211,13.85783489,4.90806,52.34442,Amsterdam,weekdays
32,516.0171537,Entire home/apt,4,False,0,0,9,100,2,1.071168346,0.382535403,487.8730216,25.83320066,702.9288761,48.98109541,4.88881,52.36397,Amsterdam,weekdays
33,602.2543529,Entire home/apt,3,False,0,0,10,100,2,3.856290113,0.727962239,148.724103,7.875040072,184.2598483,12.83949133,4.86021,52.34502,Amsterdam,weekdays
34,504.0658027,Entire home/apt,4,False,0,0,9,94,2,4.075247886,1.873410991,98.63663409,5.222875315,122.1255419,8.509883465,4.94798,52.38786,Amsterdam,weekdays
35,1609.917278,Entire home/apt,6,False,1,0,10,96,3,2.988588786,1.750002981,207.9524737,11.01122166,241.7781267,16.84744772,4.86225,52.35413,Amsterdam,weekdays
36,310.9694655,Entire home/apt,2,False,1,0,9,94,0,4.147086686,0.038354694,118.7788847,6.289420865,151.3763929,10.54812485,4.92058,52.33997,Amsterdam,weekdays
37,202.7042861,Private room,2,False,0,0,10,94,1,5.611750156,3.911722316,71.34500904,3.777765634,89.08448606,6.207535156,4.885,52.42343,Amsterdam,weekdays
38,796.288051,Entire home/apt,4,False,0,0,10,94,2,2.854991669,1.702583373,202.8431045,10.74067716,271.3813254,18.9102412,4.8588,52.35848,Amsterdam,weekdays
39,504.0658027,Private room,2,False,0,0,9,96,1,6.411657372,4.143226904,67.21539749,3.559099959,83.99842553,5.853131141,4.98597,52.36376,Amsterdam,weekdays
40,319.6400534,Private room,2,False,0,1,10,95,1,0.540353868,0.338657742,558.6099219,29.57876654,816.9103767,56.92349036,4.90032,52.37525,Amsterdam,weekdays
41,614.4400441,Private room,4,False,0,1,9,96,1,0.495828246,0.332742213,717.4464438,37.98926591,848.4048419,59.11807,4.89969,52.37513,Amsterdam,weekdays
42,467.0400487,Private room,3,False,0,1,10,94,1,0.514355662,0.277211123,589.2808024,31.20281004,873.3642985,60.85728085,4.90027,52.37469,Amsterdam,weekdays
43,716.3780376,Entire home/apt,5,True,0,0,10,96,2,3.695005426,0.397527938,116.7239961,6.180613149,147.2522746,10.26075035,4.841,52.38253,Amsterdam,weekdays
44,350.1042814,Private room,2,False,1,0,10,91,0,1.097869259,0.956927964,293.0606699,15.51775719,426.5718862,29.72414275,4.88774,52.38254,Amsterdam,weekdays
45,319.6400534,Private room,2,False,0,1,10,97,1,0.3846116,0.312638046,666.9076246,35.31320185,811.4863438,56.54553594,4.89831,52.37457,Amsterdam,weekdays
46,467.0400487,Private room,3,False,0,1,10,96,1,0.471546542,0.143262949,767.0988273,40.61839261,825.0527698,57.49086402,4.90002,52.37341,Amsterdam,weekdays
47,983.2915427,Entire home/apt,3,True,0,0,10,100,2,1.430511058,1.352586935,322.0187686,17.05110777,423.3527243,29.49982692,4.87317,52.36917,Amsterdam,weekdays
48,298.7837743,Private room,2,True,0,0,9,94,0,4.224208587,1.519311044,108.7458919,5.75816723,138.7867311,9.6708591,4.93986,52.34829,Amsterdam,weekdays
49,196.6114405,Private room,4,False,0,0,9,94,1,6.198278629,2.371266862,65.76107994,3.482092878,81.38426748,5.670972847,4.96617,52.40648,Amsterdam,weekdays
50,430.248635,Entire home/apt,2,False,0,0,10,96,1,3.019440853,0.792406623,144.5499838,7.654017689,182.7619838,12.73511798,4.84941,52.37788,Amsterdam,weekdays
51,319.6400534,Private room,2,False,0,1,9,95,1,0.363345441,0.209639729,1238.466777,65.57763876,755.1322211,52.61869959,4.89843,52.3734,Amsterdam,weekdays
52,405.6429124,Private room,4,True,0,0,9,98,1,5.036497714,1.246610886,87.20473186,4.617548495,109.0958099,7.60195299,4.82115,52.38375,Amsterdam,weekdays
53,334.1691468,Private room,2,True,1,0,10,97,1,1.151764133,0.897026374,425.3458846,22.52234721,628.012449,43.76081098,4.881,52.366,Amsterdam,weekdays
54,491.8801115,Private room,2,False,0,1,9,98,1,0.375135064,0.190394603,1888.550428,100.0,747.8012494,52.10786694,4.89861,52.37326,Amsterdam,weekdays
55,319.6400534,Private room,2,False,0,1,9,95,1,0.360506805,0.223506567,1030.28114,54.55407092,761.5528543,53.06609855,4.89837,52.37355,Amsterdam,weekdays
56,780.3529164,Private room,4,False,0,1,10,100,5,1.39557891,0.857239331,311.0141147,16.46840403,350.8503639,24.44775813,4.91319,52.37075,Amsterdam,weekdays
57,355.0254259,Entire home/apt,2,False,0,0,9,90,1,1.483370594,0.536238233,334.9827096,17.73755705,370.0144623,25.78314008,4.91113,52.36575,Amsterdam,weekdays
58,1044.688679,Entire home/apt,4,False,0,0,10,98,2,1.505923967,0.175794704,304.2793955,16.11179617,364.8628248,25.42416657,4.9075,52.36296,Amsterdam,weekdays
59,847.8428983,Entire home/apt,4,False,0,0,10,98,3,1.267328462,1.157999748,363.9941231,19.27373067,480.5837857,33.48776961,4.87652,52.36806,Amsterdam,weekdays
60,373.7726431,Private room,2,True,1,0,10,98,1,0.975069338,1.104996878,355.6126109,18.82992403,528.5806223,36.83225824,4.884,52.38,Amsterdam,weekdays
61,613.268343,Entire home/apt,4,False,1,0,9,84,1,0.227260676,0.45980736,562.2653057,29.77232154,798.40677,55.63413242,4.89248,52.37524,Amsterdam,weekdays
62,238.3239988,Private room,2,True,0,0,10,98,1,5.839438156,3.833064537,73.91623295,3.913913648,92.56920791,6.450355588,4.97698,52.36234,Amsterdam,weekdays
63,430.248635,Entire home/apt,2,False,0,0,10,97,1,3.029522216,0.911246531,139.9349706,7.409649671,176.9245888,12.32835989,4.85087,52.38181,Amsterdam,weekdays
64,347.9952195,Entire home/apt,3,False,0,1,6,77,2,4.416816886,0.446809352,117.2310692,6.207463011,148.9523529,10.37921425,4.84034,52.35015,Amsterdam,weekdays
65,330.4197033,Entire home/apt,2,False,0,0,10,98,1,2.564051904,1.248153188,167.5541603,8.87210412,209.1677726,14.57511133,4.85619,52.3778,Amsterdam,weekdays
66,1179.668643,Entire home/apt,4,True,1,0,10,99,2,0.626568325,0.581534398,542.7479131,28.73886263,676.5727448,47.14456226,4.88428,52.37163,Amsterdam,weekdays
67,259.1802779,Private room,2,True,1,0,10,98,1,5.241484168,0.671240521,100.4226531,5.317446209,124.576523,8.680671356,4.859,52.331,Amsterdam,weekdays
68,277.9274951,Private room,2,True,0,0,10,97,1,3.832914225,2.39180123,114.0867351,6.040968428,144.9121572,10.0976876,4.94543,52.36055,Amsterdam,weekdays
69,467.0400487,Entire home/apt,3,False,0,0,9,96,2,2.387890781,1.430394432,181.6746678,9.619794376,225.9475003,15.74434689,4.85835,52.37612,Amsterdam,weekdays
70,583.7414759,Entire home/apt,2,True,0,0,10,99,1,2.572843321,1.472440968,148.9991733,7.889605231,189.3114029,13.19149092,4.87162,52.39226,Amsterdam,weekdays
71,374.9443442,Private room,4,False,0,1,6,88,1,0.944521334,0.727107431,320.2399392,16.95691757,458.1326925,31.92334514,4.89075,52.3816,Amsterdam,weekdays
72,372.3666018,Private room,2,False,0,0,10,97,1,3.893254194,0.657433675,147.2297068,7.795910802,179.4898424,12.50711046,4.86119,52.3442,Amsterdam,weekdays
73,479.2257399,Shared room,2,True,0,0,10,96,1,1.377243,0.077916616,549.5129603,29.09707637,555.0586791,38.67728733,4.89,52.361,Amsterdam,weekdays
74,454.8543576,Entire home/apt,2,True,0,0,10,98,1,2.284944685,1.827555524,164.1643394,8.692610851,210.6927925,14.68137691,4.87652,52.39109,Amsterdam,weekdays
75,206.4537295,Private room,2,False,0,0,9,95,1,6.792811785,2.443817003,69.09737827,3.658752091,85.69011725,5.971010654,4.79837,52.35413,Amsterdam,weekdays
76,497.7386169,Private room,2,False,1,0,10,95,1,1.095053365,0.985206907,295.5282801,15.6484188,431.2708119,30.05157065,4.88712,52.38237,Amsterdam,weekdays
77,399.5500668,Entire home/apt,2,True,0,0,10,97,1,9.335518921,0.38048589,49.3256726,2.611827139,61.58947676,4.291643351,4.98057,52.30865,Amsterdam,weekdays
78,761.8400394,Private room,4,False,0,0,9,93,2,1.091182326,1.216674872,367.627857,19.4661393,434.2124051,30.2565451,4.87953,52.37845,Amsterdam,weekdays
79,317.0623111,Private room,2,False,1,0,8,90,1,2.63223794,1.172167078,151.0364434,7.997480034,191.4557263,13.34091046,4.86247,52.38767,Amsterdam,weekdays
80,319.4057132,Private room,2,False,0,0,10,96,1,0.353081958,0.495733918,500.5234879,26.50305126,797.979604,55.60436688,4.89344,52.3764,Amsterdam,weekdays
81,209.0314719,Private room,2,True,1,0,10,97,1,4.687725165,3.632031438,90.39484135,4.786466913,112.9861769,7.873039365,4.96166,52.36943,Amsterdam,weekdays
82,209.0314719,Private room,2,True,1,0,10,98,1,4.612475563,3.625932549,92.04662027,4.873929704,115.1568985,8.024298365,4.9604,52.36854,Amsterdam,weekdays
83,640.4518079,Entire home/apt,2,False,0,0,9,96,1,1.732620804,0.504430856,386.0600125,20.44213418,430.8706394,30.02368605,4.89663,52.35781,Amsterdam,weekdays
84,209.0314719,Private room,2,True,1,0,10,98,1,4.686896854,3.59589324,90.27607422,4.780178114,112.8021519,7.860216238,4.96173,52.37003,Amsterdam,weekdays
85,934.0800975,Private room,4,True,1,0,10,96,1,1.11991505,0.38240557,373.3589702,19.76960555,414.2459335,28.86525263,4.90714,52.36799,Amsterdam,weekdays
86,210.203173,Private room,2,False,1,0,9,88,1,2.478895352,1.333444145,172.8309735,9.151514886,215.3640287,15.00687537,4.85743,52.37769,Amsterdam,weekdays
87,221.2171631,Private room,2,False,0,0,9,94,1,6.058988675,1.748167167,77.94907671,4.127455405,96.97587266,6.757418328,4.80823,52.3569,Amsterdam,weekdays
88,441.2626251,Private room,2,False,1,0,10,91,1,0.792226218,0.733824317,362.7604998,19.2084095,522.4451331,36.40472853,4.88958,52.38002,Amsterdam,weekdays
89,325.4985588,Private room,2,False,1,0,8,80,1,0.924999602,0.781788024,327.0954295,17.31992033,478.7234138,33.35813622,4.88956,52.38126,Amsterdam,weekdays
90,792.7729478,Entire home/apt,4,False,0,0,10,97,2,5.902076232,1.940554323,78.75712708,4.17024221,97.75649697,6.811813353,4.80772,52.36412,Amsterdam,weekdays
91,213.9526164,Private room,2,True,0,0,10,93,1,7.017906754,0.218256443,68.85492833,3.645914206,86.89795225,6.055174335,4.94459,52.3186,Amsterdam,weekdays
92,1557.19073,Entire home/apt,4,True,0,0,9,98,2,0.750394578,0.808682884,834.247624,44.17396601,603.6604743,42.06393035,4.88228,52.37451,Amsterdam,weekdays
93,317.0623111,Private room,2,True,0,0,10,99,1,3.400896885,1.512648826,112.4154862,5.952474687,140.5779464,9.79567356,4.91,52.402,Amsterdam,weekdays
94,319.6400534,Entire home/apt,2,True,0,0,10,95,1,3.403098486,0.707723227,159.6271633,8.452364362,201.2395972,14.02266466,4.90258,52.3432,Amsterdam,weekdays
95,1044.688679,Entire home/apt,2,False,0,0,10,98,1,3.003068636,1.634463419,146.7892474,7.772588182,189.3982135,13.19754001,4.93297,52.3617,Amsterdam,weekdays
96,310.9694655,Entire home/apt,2,False,0,0,9,94,1,3.571400787,2.619748699,118.8625492,6.293850961,151.681488,10.56938431,4.94479,52.3678,Amsterdam,weekdays
97,295.0343308,Entire home/apt,2,False,0,0,9,92,1,4.665411412,2.97748024,84.34533935,4.466141762,105.9234554,7.380898765,4.89443,52.41516,Amsterdam,weekdays
98,344.245776,Entire home/apt,2,False,0,0,7,82,0,4.157070173,0.101231819,118.8480105,6.293081123,151.4782759,10.5552242,4.91979,52.33963,Amsterdam,weekdays
99,3004.944579,Entire home/apt,4,False,0,0,9,95,4,1.615294729,1.402539344,216.6690364,11.47276944,283.6177116,19.76289019,4.88478,52.38683,Amsterdam,weekdays
100,539.216835,Entire home/apt,2,False,0,0,10,98,1,3.781331059,0.920213711,138.1534418,7.315316539,173.6379078,12.09933923,4.90733,52.34038,Amsterdam,weekdays
101,460.9472031,Private room,2,True,0,0,10,98,1,0.585182932,0.401275177,533.6906723,28.25927571,946.2699431,65.93745105,4.888,52.369,Amsterdam,weekdays
102,1376.514424,Entire home/apt,4,True,0,1,10,93,2,1.930701659,1.58582525,185.0702187,9.799591053,248.4165488,17.31002252,4.88707,52.39019,Amsterdam,weekdays
103,415.4852014,Entire home/apt,4,True,1,0,10,98,1,5.039233176,1.730486603,78.49539119,4.15638312,97.63302336,6.803209534,4.92022,52.41538,Amsterdam,weekdays
104,215.1243175,Private room,2,True,0,0,10,95,1,3.59922212,2.460046064,115.4003234,6.110523802,143.5695511,10.00413288,4.94593,52.37431,Amsterdam,weekdays
105,393.4572212,Private room,2,True,0,0,10,97,1,1.499363141,0.231482215,321.4334985,17.02011732,395.4547898,27.5558587,4.90441,52.36167,Amsterdam,weekdays
106,232.2311532,Private room,2,False,0,0,10,97,0,3.716679326,1.556962892,103.6615127,5.488945975,129.6918013,9.037111308,4.91,52.405,Amsterdam,weekdays
107,774.2600708,Entire home/apt,2,True,0,0,10,100,1,1.810540319,0.52031694,397.7641965,21.0618785,440.0203074,30.66124808,4.89575,52.35704,Amsterdam,weekdays
108,291.0505472,Private room,2,False,0,0,9,90,1,0.653966982,0.351082698,400.5474893,21.2092557,659.9058579,45.9831896,4.89496,52.379,Amsterdam,weekdays
109,604.597755,Entire home/apt,4,True,1,0,10,95,1,1.883152095,0.706728657,307.3928809,16.27665729,397.3065865,27.68489456,4.90042,52.35691,Amsterdam,weekdays
110,467.0400487,Entire home/apt,2,False,0,0,10,97,1,1.407110201,1.38140781,310.1070658,16.42037518,409.4151737,28.52863834,4.87254,52.37197,Amsterdam,weekdays
111,744.4988634,Entire home/apt,2,False,0,0,10,92,0,2.678092001,1.844094478,219.393083,11.61700952,268.4720262,18.70751704,4.86068,52.35961,Amsterdam,weekdays
112,250.7440302,Private room,2,True,1,0,10,94,1,2.061576555,1.558177168,307.3177088,16.27267688,339.9990696,23.69162433,4.8684,52.36252,Amsterdam,weekdays
113,544.1379795,Private room,4,True,1,0,10,97,2,1.792237506,1.874873289,225.4785158,11.93923723,277.3608831,19.32690538,4.86873,52.37932,Amsterdam,weekdays
114,424.1557894,Entire home/apt,2,False,0,0,10,97,1,3.342648051,0.647097192,156.6442906,8.294419268,199.278266,13.88599628,4.90867,52.34474,Amsterdam,weekdays
115,675.6028402,Entire home/apt,2,True,0,0,10,97,1,1.226599845,0.487337981,413.5298229,21.8966789,546.8313337,38.10399407,4.89768,52.36257,Amsterdam,weekdays
116,909.4743749,Entire home/apt,4,True,1,0,10,98,2,2.618709401,0.430830756,253.504086,13.4232098,323.2766789,22.52638409,4.89072,52.34974,Amsterdam,weekdays
117,264.1014224,Private room,2,True,0,0,10,98,1,2.850957024,1.07203672,147.9559368,7.834365164,189.0431113,13.17279598,4.85345,52.38147,Amsterdam,weekdays
118,196.6114405,Private room,2,True,1,0,10,97,1,10.72348325,0.454562566,42.64524544,2.258094082,53.03613817,3.695634412,4.99394,52.29924,Amsterdam,weekdays
119,700.442903,Entire home/apt,4,True,0,0,9,97,2,4.934493705,1.014234043,92.04583513,4.87388813,114.365488,7.969151744,4.82065,52.37422,Amsterdam,weekdays
120,307.220022,Private room,2,True,0,0,10,99,1,3.816301136,2.642407201,108.9953314,5.771375218,135.99901,9.476606685,4.94913,52.37407,Amsterdam,weekdays
121,528.2028449,Private room,4,False,1,0,10,93,1,4.295560863,0.183175078,114.5205858,6.063941112,147.0331942,10.24548451,4.92111,52.33864,Amsterdam,weekdays
122,675.6028402,Entire home/apt,2,False,0,0,10,94,1,3.372097292,2.138683864,128.5275696,6.805620209,180.4947241,12.57713206,4.9399,52.36333,Amsterdam,weekdays
123,675.6028402,Entire home/apt,4,True,0,0,10,98,1,1.960856865,0.500426587,340.9321442,18.05258357,417.424722,29.08675518,4.897,52.35577,Amsterdam,weekdays
124,515.7828135,Entire home/apt,3,False,0,0,9,97,1,3.141294801,2.270451756,134.3260317,7.112652634,168.9305812,11.77132594,4.93871,52.369,Amsterdam,weekdays
125,442.6686664,Entire home/apt,2,False,0,0,10,100,1,1.680914916,0.204161188,274.3394107,14.52645408,330.5988467,23.03660328,4.91029,52.36239,Amsterdam,weekdays
126,596.1615073,Entire home/apt,4,False,0,0,10,98,3,1.934392383,0.281149414,459.2495077,24.31756658,571.2583212,39.8061017,4.89247,52.35585,Amsterdam,weekdays
127,920.488365,Entire home/apt,4,True,0,0,10,99,3,1.247545183,0.939539309,263.3585741,13.94501149,352.2014779,24.5419057,4.89025,52.38431,Amsterdam,weekdays
128,718.95578,Entire home/apt,2,False,0,0,10,100,1,2.870363253,0.669930144,220.7168822,11.68710557,279.1541546,19.45186312,4.89006,52.3475,Amsterdam,weekdays
129,276.5214538,Private room,2,True,1,0,10,96,1,7.72305318,3.246336196,60.53456848,3.205345623,74.7722526,5.210238138,4.78696,52.34881,Amsterdam,weekdays
130,988.2126872,Entire home/apt,4,False,0,0,9,98,3,2.064980564,0.125608174,400.2049486,21.19111795,639.7641468,44.57968619,4.89051,52.35474,Amsterdam,weekdays
131,270.4286083,Private room,2,True,1,0,10,98,1,2.473502567,0.33483174,268.7262596,14.229234,355.7006908,24.78573589,4.893,52.351,Amsterdam,weekdays
132,798.6314531,Entire home/apt,4,False,1,0,8,87,2,0.218366102,0.259151219,645.9702485,34.20455388,823.4400011,57.37848397,4.89001,52.37271,Amsterdam,weekdays
133,3637.663159,Entire home/apt,4,False,0,0,10,97,3,0.724210661,0.186369812,442.9522339,23.4546151,540.7055251,37.67713891,4.90355,52.37202,Amsterdam,weekdays
134,479.4600801,Entire home/apt,3,False,0,0,9,92,1,2.010016972,1.475092174,208.1803106,11.02328577,245.5610428,17.11104675,4.92243,52.37119,Amsterdam,weekdays
135,934.0800975,Entire home/apt,2,True,1,0,10,99,1,1.154753564,1.284670079,339.7088135,17.98780739,407.7157678,28.41022129,4.879,52.379,Amsterdam,weekdays
136,639.0457666,Entire home/apt,4,False,1,0,10,94,2,1.837632898,1.584238759,194.1408844,10.27988883,253.2073987,17.64385584,4.88431,52.38885,Amsterdam,weekdays
137,1474.937314,Private room,5,True,1,0,10,99,2,1.088797787,1.212522233,370.1729621,19.6009043,435.6184422,30.35451979,4.87948,52.37836,Amsterdam,weekdays
138,1020.082956,Entire home/apt,4,True,0,0,9,96,2,1.388807901,0.126951124,482.4563117,25.54638228,518.9851243,36.16363013,4.89297,52.36075,Amsterdam,weekdays
139,1192.088674,Entire home/apt,4,False,0,0,10,98,2,0.711000885,0.895746767,451.0901863,23.88552509,646.1172414,45.02237897,4.88651,52.37819,Amsterdam,weekdays
140,798.6314531,Entire home/apt,2,False,0,0,10,99,1,3.41830516,1.174311278,158.5383735,8.39471222,200.8451568,13.99517949,4.85108,52.35643,Amsterdam,weekdays
141,854.4044243,Entire home/apt,4,False,0,0,10,98,3,3.38582616,0.859196102,182.7004527,9.674110367,210.6301702,14.6770133,4.8698,52.34635,Amsterdam,weekdays
142,614.4400441,Private room,2,False,1,0,8,78,1,3.681101902,0.626136339,128.8533469,6.822870335,160.757441,11.20180977,4.83983,52.36761,Amsterdam,weekdays
143,283.7860005,Private room,2,False,0,0,9,92,1,1.187618625,0.774562702,450.5354911,23.85615362,703.8051006,49.04215199,4.882,52.365,Amsterdam,weekdays
144,870.1052188,Entire home/apt,4,False,0,0,10,98,3,3.76905312,1.52720574,120.5170807,6.3814595,156.612107,10.91295694,4.93745,52.35297,Amsterdam,weekdays
145,180.2076254,Private room,2,False,1,0,9,90,1,2.196436786,1.887286633,224.2102792,11.87208326,278.1890867,19.38461579,4.862,52.368,Amsterdam,weekdays
146,242.0734422,Private room,2,True,0,0,10,97,1,8.283327632,0.595111945,55.10822282,2.918017015,68.81784064,4.795326145,4.98141,52.32206,Amsterdam,weekdays
147,418.0629438,Private room,4,False,1,0,9,91,1,3.75214156,2.479915042,110.1553519,5.832799074,137.0982769,9.553205178,4.94807,52.3756,Amsterdam,weekdays
148,281.4425984,Private room,2,False,0,0,10,92,1,2.407442724,1.344351538,183.5326207,9.718174213,233.4783213,16.26910534,4.92623,52.36568,Amsterdam,weekdays
149,215.1243175,Private room,2,False,0,1,10,93,1,8.568407506,0.809357861,53.06629699,2.809895686,66.17886984,4.611438864,4.987,52.322,Amsterdam,weekdays
150,448.5271717,Private room,2,False,1,0,10,97,1,1.101164484,0.351560864,496.1537801,26.27167233,682.3450428,47.54678428,4.88887,52.36368,Amsterdam,weekdays
151,614.4400441,Entire home/apt,2,False,0,0,10,98,1,2.378975833,0.37273149,274.1653663,14.51723832,356.293881,24.82707023,4.89525,52.35189,Amsterdam,weekdays
152,279.0991962,Private room,2,False,0,1,9,86,1,8.56840478,0.809341622,53.06632478,2.809897157,66.17890678,4.611441438,4.987,52.322,Amsterdam,weekdays
153,663.6514892,Entire home/apt,2,False,0,0,8,80,1,3.603560473,0.566827388,142.296457,7.534691946,180.8728123,12.60347779,4.9117,52.34291,Amsterdam,weekdays
154,279.0991962,Private room,2,False,1,0,9,96,1,3.018615586,0.524704322,204.4139111,10.82385242,265.8392432,18.52406093,4.89016,52.34616,Amsterdam,weekdays
155,1044.688679,Entire home/apt,2,False,0,0,10,100,1,0.763283913,0.739746239,526.2288358,27.86416651,605.4420127,42.1880705,4.88204,52.37212,Amsterdam,weekdays
156,299.7211351,Private room,2,False,1,0,9,93,1,4.137211264,2.840893019,94.19030875,4.987439434,119.0494905,8.295539775,4.893,52.41042,Amsterdam,weekdays
157,405.6429124,Entire home/apt,2,False,1,0,10,89,1,3.636776791,0.440402729,123.5755052,6.543405112,154.2363649,10.74741181,4.8398,52.37533,Amsterdam,weekdays
158,2556.183067,Entire home/apt,6,True,1,0,10,99,3,0.970918827,1.09603628,432.5511836,22.90387258,512.2377965,35.69346663,4.88093,52.37778,Amsterdam,weekdays
159,985.6349448,Entire home/apt,2,False,0,0,10,97,1,2.119623202,1.508610152,328.1730614,17.37698166,341.1533488,23.77205617,4.86897,52.3612,Amsterdam,weekdays
160,1214.116655,Entire home/apt,4,False,0,0,9,93,0,1.937848875,1.572798641,184.3357845,9.760702271,243.1594876,16.94370293,4.88783,52.39035,Amsterdam,weekdays
161,305.8139807,Private room,4,True,0,0,10,96,1,3.710792891,0.221585197,119.5510518,6.33030763,149.4961349,10.41710576,4.83906,52.37755,Amsterdam,weekdays
